x,y,layer1,layer2,voltage1,voltage2,current
4610.45,1640.93,TOP_LAYER,BOTTOM_LAYER,13.7751,13.7753,-0.134822
4610.45,1719.67,TOP_LAYER,BOTTOM_LAYER,13.7752,13.7754,-0.111714
4610.45,1798.41,TOP_LAYER,BOTTOM_LAYER,13.7752,13.7753,-0.0739422
4610.45,1877.15,TOP_LAYER,BOTTOM_LAYER,13.7752,13.7753,-0.0221268
4610.45,1955.89,TOP_LAYER,BOTTOM_LAYER,13.7753,13.7752,0.0465342
4630.14,735.418,TOP_LAYER,BOTTOM_LAYER,13.634,13.634,0.0287692
4630.14,814.158,TOP_LAYER,BOTTOM_LAYER,13.6342,13.6342,0.0263786
4630.14,1011.01,TOP_LAYER,BOTTOM_LAYER,13.6829,13.6828,0.0577566
4630.14,1089.75,TOP_LAYER,BOTTOM_LAYER,13.6832,13.683,0.113668
4630.14,1168.49,TOP_LAYER,BOTTOM_LAYER,13.6838,13.6838,0.0337233
4630.14,1247.23,TOP_LAYER,BOTTOM_LAYER,13.6846,13.6845,0.0612689
4630.14,1325.97,TOP_LAYER,BOTTOM_LAYER,13.6855,13.6851,0.238207
4630.14,1522.82,TOP_LAYER,BOTTOM_LAYER,13.7751,13.7749,0.135362
4630.14,1601.56,TOP_LAYER,BOTTOM_LAYER,13.7751,13.7749,0.127913
4630.14,1680.3,TOP_LAYER,BOTTOM_LAYER,13.7751,13.775,0.11787
4630.14,1759.04,TOP_LAYER,BOTTOM_LAYER,13.7752,13.7751,0.0974683
4630.14,1837.78,TOP_LAYER,BOTTOM_LAYER,13.7752,13.7751,0.084327
4630.14,1916.52,TOP_LAYER,BOTTOM_LAYER,13.7752,13.7751,0.09511
4649.82,696.048,TOP_LAYER,BOTTOM_LAYER,13.6338,13.6338,0.0156752
4649.82,774.788,TOP_LAYER,BOTTOM_LAYER,13.6341,13.6341,0.0329966
4649.82,853.528,TOP_LAYER,BOTTOM_LAYER,13.6342,13.6342,0.0250516
4649.82,971.639,TOP_LAYER,BOTTOM_LAYER,13.6826,13.6827,-0.0588873
4649.82,1050.38,TOP_LAYER,BOTTOM_LAYER,13.6827,13.6829,-0.101686
4649.82,1129.12,TOP_LAYER,BOTTOM_LAYER,13.6833,13.6834,-0.0784402
4649.82,1207.86,TOP_LAYER,BOTTOM_LAYER,13.6842,13.6842,0.0596518
4649.82,1286.6,TOP_LAYER,BOTTOM_LAYER,13.6856,13.6849,0.409754
4649.82,1483.45,TOP_LAYER,BOTTOM_LAYER,13.7747,13.7748,-0.103668
4649.82,1562.19,TOP_LAYER,BOTTOM_LAYER,13.7746,13.7748,-0.150078
4649.82,1640.93,TOP_LAYER,BOTTOM_LAYER,13.7746,13.7749,-0.149742
4649.82,1719.67,TOP_LAYER,BOTTOM_LAYER,13.7748,13.775,-0.113631
4649.82,1798.41,TOP_LAYER,BOTTOM_LAYER,13.7749,13.775,-0.0766992
4649.82,1877.15,TOP_LAYER,BOTTOM_LAYER,13.775,13.7751,-0.0386375
4649.82,1955.89,TOP_LAYER,BOTTOM_LAYER,13.7751,13.7751,0.0291096
4669.51,656.678,TOP_LAYER,BOTTOM_LAYER,13.6333,13.6334,-0.03806
4669.51,735.418,TOP_LAYER,BOTTOM_LAYER,13.6341,13.634,0.0811408
4669.51,814.158,TOP_LAYER,BOTTOM_LAYER,13.6343,13.6342,0.0560121
4669.51,1011.01,TOP_LAYER,BOTTOM_LAYER,13.6826,13.6825,0.0632407
4669.51,1089.75,TOP_LAYER,BOTTOM_LAYER,13.6829,13.6828,0.116713
4669.51,1168.49,TOP_LAYER,BOTTOM_LAYER,13.6837,13.6836,0.0572102
4669.51,1247.23,TOP_LAYER,BOTTOM_LAYER,13.6849,13.6846,0.158733
4669.51,1325.97,TOP_LAYER,BOTTOM_LAYER,13.6863,13.6854,0.624051
4669.51,1522.82,TOP_LAYER,BOTTOM_LAYER,13.7746,13.7744,0.125336
4669.51,1601.56,TOP_LAYER,BOTTOM_LAYER,13.7745,13.7744,0.112648
4669.51,1680.3,TOP_LAYER,BOTTOM_LAYER,13.7747,13.7745,0.107082
4669.51,1759.04,TOP_LAYER,BOTTOM_LAYER,13.7749,13.7747,0.090053
4669.51,1837.78,TOP_LAYER,BOTTOM_LAYER,13.775,13.7748,0.0764913
4669.51,1916.52,TOP_LAYER,BOTTOM_LAYER,13.775,13.7749,0.0877493
4689.19,696.048,TOP_LAYER,BOTTOM_LAYER,13.6338,13.6337,0.035107
4689.19,774.788,TOP_LAYER,BOTTOM_LAYER,13.6343,13.6342,0.0198544
4689.19,853.528,TOP_LAYER,BOTTOM_LAYER,13.6343,13.6343,0.00702119
4689.19,971.639,TOP_LAYER,BOTTOM_LAYER,13.6824,13.6825,-0.075384
4689.19,1050.38,TOP_LAYER,BOTTOM_LAYER,13.6824,13.6826,-0.14477
4689.19,1129.12,TOP_LAYER,BOTTOM_LAYER,13.683,13.6832,-0.135316
4689.19,1207.86,TOP_LAYER,BOTTOM_LAYER,13.6842,13.6841,0.072236
4689.19,1286.6,TOP_LAYER,BOTTOM_LAYER,13.6862,13.6851,0.736383
4689.19,1483.45,TOP_LAYER,BOTTOM_LAYER,13.7742,13.7744,-0.113712
4689.19,1562.19,TOP_LAYER,BOTTOM_LAYER,13.7741,13.7743,-0.187268
4689.19,1640.93,TOP_LAYER,BOTTOM_LAYER,13.7741,13.7744,-0.18585
4689.19,1719.67,TOP_LAYER,BOTTOM_LAYER,13.7744,13.7746,-0.119073
4689.19,1798.41,TOP_LAYER,BOTTOM_LAYER,13.7746,13.7748,-0.0769154
4689.19,1877.15,TOP_LAYER,BOTTOM_LAYER,13.7748,13.7749,-0.0439614
4689.19,1955.89,TOP_LAYER,BOTTOM_LAYER,13.775,13.7749,0.0246431
4708.88,499.197,TOP_LAYER,BOTTOM_LAYER,13.6315,13.6318,-0.164059
4708.88,656.678,TOP_LAYER,BOTTOM_LAYER,13.6333,13.6333,-0.0261634
4708.88,735.418,TOP_LAYER,BOTTOM_LAYER,13.6344,13.6341,0.223724
4708.88,814.158,TOP_LAYER,BOTTOM_LAYER,13.6345,13.6343,0.102017
4708.88,1011.01,TOP_LAYER,BOTTOM_LAYER,13.6823,13.6822,0.0573819
4708.88,1089.75,TOP_LAYER,BOTTOM_LAYER,13.6826,13.6825,0.0808536
4708.88,1168.49,TOP_LAYER,BOTTOM_LAYER,13.6835,13.6834,0.0773151
4708.88,1247.23,TOP_LAYER,BOTTOM_LAYER,13.685,13.6846,0.324286
4708.88,1325.97,TOP_LAYER,BOTTOM_LAYER,13.6881,13.6856,1.69079
4708.88,1522.82,TOP_LAYER,BOTTOM_LAYER,13.7741,13.7739,0.102375
4708.88,1601.56,TOP_LAYER,BOTTOM_LAYER,13.774,13.7739,0.0679996
4708.88,1680.3,TOP_LAYER,BOTTOM_LAYER,13.7742,13.7741,0.0858629
4708.88,1759.04,TOP_LAYER,BOTTOM_LAYER,13.7745,13.7744,0.0798161
4708.88,1837.78,TOP_LAYER,BOTTOM_LAYER,13.7747,13.7746,0.0702803
4708.88,1916.52,TOP_LAYER,BOTTOM_LAYER,13.7749,13.7747,0.0846919
4728.56,459.827,TOP_LAYER,BOTTOM_LAYER,13.6316,13.6317,-0.0960746
4728.56,696.048,TOP_LAYER,BOTTOM_LAYER,13.6339,13.6338,0.0854964
4728.56,774.788,TOP_LAYER,BOTTOM_LAYER,13.6345,13.6344,0.0902722
4728.56,853.528,TOP_LAYER,BOTTOM_LAYER,13.6344,13.6344,0.0328578
4728.56,971.639,TOP_LAYER,BOTTOM_LAYER,13.6821,13.6822,-0.092809
4728.56,1050.38,TOP_LAYER,BOTTOM_LAYER,13.682,13.6823,-0.210366
4728.56,1129.12,TOP_LAYER,BOTTOM_LAYER,13.6826,13.6829,-0.253225
4728.56,1207.86,TOP_LAYER,BOTTOM_LAYER,13.684,13.6839,0.0556381
4728.56,1286.6,TOP_LAYER,BOTTOM_LAYER,13.6866,13.6852,0.95691
4728.56,1483.45,TOP_LAYER,BOTTOM_LAYER,13.7738,13.774,-0.127064
4728.56,1562.19,TOP_LAYER,BOTTOM_LAYER,13.7734,13.7738,-0.272208
4728.56,1640.93,TOP_LAYER,BOTTOM_LAYER,13.7735,13.7739,-0.270145
4728.56,1719.67,TOP_LAYER,BOTTOM_LAYER,13.774,13.7742,-0.128018
4728.56,1798.41,TOP_LAYER,BOTTOM_LAYER,13.7744,13.7745,-0.074449
4728.56,1877.15,TOP_LAYER,BOTTOM_LAYER,13.7746,13.7746,-0.0440328
4728.56,1955.89,TOP_LAYER,BOTTOM_LAYER,13.7748,13.7747,0.0252423
4748.25,499.197,TOP_LAYER,BOTTOM_LAYER,13.6314,13.6317,-0.18798
4748.25,656.678,TOP_LAYER,BOTTOM_LAYER,13.6332,13.6332,-0.00497222
4748.25,735.418,TOP_LAYER,BOTTOM_LAYER,13.6353,13.6343,0.661726
4748.25,814.158,TOP_LAYER,BOTTOM_LAYER,13.6347,13.6344,0.16768
4748.25,1011.01,TOP_LAYER,BOTTOM_LAYER,13.682,13.682,0.0315501
4748.25,1089.75,TOP_LAYER,BOTTOM_LAYER,13.682,13.6821,-0.0640635
4748.25,1168.49,TOP_LAYER,BOTTOM_LAYER,13.6832,13.6831,0.0673191
4748.25,1247.23,TOP_LAYER,BOTTOM_LAYER,13.6851,13.6843,0.495277
